B
300
319 534
14 22 0 23 1206413.0 47 1435379.0 71 1715830.0 94 1695656.0 118 1059728.0 142 1308898.0 166 2182687.0 190 2304526.0 214 1892443.0 237 1862257.0 261 1510359.0 285 823874.0 286 0
1 872
874 1 889 263 0.9181573474495189 0.018912772615103355 0
11 11 0 12 1785264.0 37 2109529.0 62 2304776.0 87 1176545.0 113 1108203.0 138 717185.0 163 756276.0 188 602394.0 213 668747.0 214 0
1 872
875 1 1167 278 0.9258700171245894 0.0704148519819313 0
14 29 0 30 349058.0 55 514582.0 79 559859.0 104 350101.0 128 426604.0 153 443525.0 177 472986.0 202 981823.0 226 1252305.0 251 1268485.0 275 1773807.0 300 2106612.0 301 0
0
876 1 884 288 0.919335777732079 0.05434891134171412 0
14 16 0 17 835250.0 42 1119002.0 68 1111144.0 93 1299426.0 119 1174701.0 144 1512446.0 170 1854426.0 195 2346624.0 221 2111658.0 246 1744729.0 272 1474870.0 297 960888.0 298 0
1 875
877 1 619 107 0.9140300346214075 0.13186549347838292 0
9 27 0 28 1589601.0 52 1254770.0 76 1055956.0 99 1183434.0 123 1320657.0 147 1210048.0 171 1953141.0 172 0
2 875 878
878 1 646 165 0.9252303275721705 0.07138081385304196 0
7 125 0 126 799916.0 151 731870.0 177 1204909.0 203 2439814.0 228 1530634.0 229 0
0
879 1 1222 91 0.9168253891309929 0.09746347797586376 0
12 82 0 83 708102.0 107 1066457.0 131 1139297.0 154 1236857.0 178 1332510.0 202 1463881.0 226 1591769.0 249 1485086.0 273 1600379.0 297 2285490.0 298 0
0
880 1 1109 120 0.9249836610224271 0.11591359920974396 0
14 11 0 12 2253368.0 38 3248157.0 64 2599483.0 90 2235602.0 116 1187670.0 142 1192248.0 168 776707.0 194 531673.0 220 830580.0 246 862346.0 272 768958.0 298 549913.0 299 0
1 879
881 1 1037 170 0.9298147067292638 0.000163807378849512 0
9 16 0 17 1227862.0 40 979867.0 63 985771.0 86 1119601.0 109 1519438.0 132 2163418.0 155 1805817.0 156 0
2 879 880
882 1 582 41 0.9230236739051353 0.04182993098806923 0
15 10 0 11 844126.0 35 646923.0 59 721852.0 83 780019.0 107 1083438.0 131 1560803.0 155 809544.0 180 765383.0 204 1154945.0 228 1640101.0 252 1603143.0 276 1852231.0 300 1390814.0 301 0
2 880 881
883 1 619 281 0.9110411669169872 0.11471097089457832 0
14 15 0 16 2994520.0 41 2114467.0 66 2513943.0 91 1775428.0 116 1332963.0 141 1180394.0 167 1556034.0 192 711376.0 217 980518.0 242 1346940.0 267 1357836.0 292 1013347.0 293 0
0
884 1 1061 196 0.9228967363015604 0.1257520001585633 0
13 9 0 10 776182.0 35 1271522.0 60 1612311.0 85 1024485.0 110 1352487.0 135 1021742.0 161 976177.0 186 753866.0 211 496365.0 236 614038.0 261 614139.0 262 0
1 883
885 1 868 301 0.9167245753728236 0.10528516542383126 0
10 47 0 48 1903680.0 71 1088547.0 95 1529622.0 118 2391260.0 141 1619352.0 164 1939634.0 188 1788812.0 211 1457941.0 212 0
0
886 1 1197 179 0.9196414404268761 0.10403319642220758 0
9 1 0 2 2341134.0 28 2162650.0 54 1292457.0 79 1687491.0 105 2035335.0 131 1786984.0 157 1582043.0 158 0
1 885
887 1 996 313 0.9291890851018421 0.02912985334148932 0
11 60 0 61 1560340.0 87 1567125.0 113 1895192.0 139 1747474.0 165 1137115.0 192 1254088.0 218 1750042.0 244 1212529.0 270 1887444.0 271 0
2 885 886
888 1 1374 221 0.9206003107548235 0.12809286294055125 0
11 38 0 39 1415401.0 63 1200965.0 86 765301.0 109 938087.0 133 841924.0 157 1667236.0 180 1977761.0 203 1205154.0 227 1033643.0 228 0
0
889 1 981 225 0.9150458003581846 0.029443646661894723 0
12 79 0 80 432145.0 104 564750.0 129 745674.0 153 1147879.0 178 1015585.0 202 810526.0 227 1583055.0 251 1427441.0 276 1445370.0 300 1294180.0 301 0
1 888
890 1 983 18 0.9204137092598845 0.08352924274416941 0
12 16 0 17 1199039.0 43 802328.0 68 1515898.0 94 1195732.0 119 762475.0 145 996474.0 170 1241578.0 196 1798135.0 221 1636592.0 247 1961834.0 248 0
2 888 889
891 1 599 241 0.9270527765319497 0.13487450644812457 0
10 50 0 51 2459115.0 77 1433780.0 103 1838519.0 129 2215260.0 154 1521249.0 180 1107929.0 206 1788239.0 232 1474964.0 233 0
2 888 890
892 1 1166 261 0.9250671389128368 0.0017988709880653762 0
7 113 0 114 1512760.0 141 927975.0 168 631000.0 195 749152.0 222 1075708.0 223 0
0
893 1 1362 283 0.9121695878894882 0.13828193387880672 0
9 100 0 101 2950025.0 125 2756200.0 150 2059738.0 174 1697452.0 198 781498.0 223 871176.0 247 1192256.0 248 0
1 892
894 1 1434 193 0.9103117632981348 0.11386890068751546 0
8 130 0 131 472417.0 156 732876.0 180 791926.0 205 1217992.0 229 1330456.0 254 1698193.0 255 0
0
895 1 1416 302 0.9260088222800489 0.12230390148447065 0
15 0 0 1 896568.0 26 811853.0 51 633316.0 75 432129.0 100 572942.0 125 525677.0 149 698748.0 174 958251.0 199 1650732.0 224 1347919.0 249 1603203.0 273 2144092.0 298 1694730.0 299 0
1 894
896 1 799 14 0.9241106176092038 0.06431535983783666 0
14 20 0 21 1569170.0 46 1876172.0 70 1147855.0 95 1011189.0 120 917282.0 145 1020339.0 169 1248954.0 194 1374389.0 219 1305515.0 244 1353696.0 268 1850015.0 293 1286992.0 294 0
0
897 1 528 162 0.920322646916411 0.14729651513798914 0
7 56 0 57 829868.0 84 848965.0 111 1276653.0 137 1227668.0 164 1488820.0 165 0
1 896
898 1 788 79 0.9246471767111399 0.09886439661373948 0
14 14 0 15 1453023.0 40 921717.0 66 948115.0 91 1892437.0 116 1524668.0 141 645755.0 167 957709.0 192 684324.0 217 1160897.0 242 807941.0 268 744705.0 293 482406.0 294 0
0
899 1 1437 319 0.9298147212782865 0.06884184858624703 0
9 54 0 55 2326814.0 81 1945163.0 107 822777.0 133 661743.0 158 576427.0 184 557239.0 210 864983.0 211 0
1 898
900 1 730 70 0.9280703294556336 0.060334068749404494 0
15 0 0 1 1525693.0 26 1347260.0 51 1010340.0 76 1070078.0 101 1250109.0 126 1375068.0 151 1615409.0 175 1197594.0 200 1351381.0 225 1629091.0 250 1353231.0 275 1109298.0 300 962238.0 301 0
0
901 1 1004 80 0.9102909788772944 0.0810348032142021 0
9 4 0 5 801101.0 29 1265731.0 53 1718276.0 77 1037671.0 101 656516.0 125 1276117.0 149 1481100.0 150 0
0
902 1 909 310 0.9131303187923712 0.1229056022038438 0
14 30 0 31 2549991.0 55 2276014.0 79 1363050.0 104 1046055.0 128 933592.0 152 578025.0 176 816144.0 200 570025.0 224 350013.0 249 474649.0 273 646220.0 297 592990.0 298 0
1 901
903 1 629 96 0.9232934107857251 0.011190611896466512 0
10 133 0 134 846454.0 158 818932.0 181 1449819.0 205 1216286.0 228 1640456.0 252 2852643.0 275 1495043.0 299 900280.0 300 0
0
904 1 514 176 0.9173668993436037 0.13369678552664088 0
12 34 0 35 1297564.0 59 1354691.0 83 1493609.0 107 1809465.0 131 845809.0 155 883406.0 179 1672190.0 203 1825901.0 227 2650576.0 251 2487195.0 252 0
1 903
905 1 825 92 0.9219315855304742 0.10461688166170684 0
9 43 0 44 1209837.0 69 1736186.0 93 1923554.0 118 1414403.0 143 2133020.0 167 2271765.0 192 2075181.0 193 0
2 904 906
906 1 657 112 0.9159455918649188 0.04018031621701804 0
14 8 0 9 1112405.0 35 1549969.0 61 1064866.0 87 1120280.0 113 796422.0 139 631855.0 164 576555.0 190 1037795.0 216 1452123.0 242 1225998.0 268 1153946.0 294 898824.0 295 0
0
907 1 1030 238 0.9207912687322414 0.13525044773632386 0
9 8 0 9 1538714.0 32 1874865.0 55 2724817.0 78 1373037.0 101 1497552.0 124 1854776.0 147 2349914.0 148 0
0
908 1 601 168 0.918525943603488 0.14586737207285258 0
10 46 0 47 1753179.0 72 1797912.0 98 842856.0 123 933159.0 149 789568.0 174 1117566.0 200 719095.0 225 825547.0 226 0
0
909 1 714 302 0.920642788486231 0.022480082792334693 0
10 34 0 35 1378261.0 61 1775832.0 87 2415995.0 113 2046200.0 138 1032904.0 164 896856.0 190 1202289.0 216 1740256.0 217 0
1 908
910 1 501 73 0.9102818233013203 0.08158271373271954 0
13 37 0 38 499229.0 63 577701.0 89 701968.0 114 676437.0 140 921430.0 165 781882.0 190 1699140.0 216 2550618.0 241 2180504.0 267 1957659.0 292 1721436.0 293 0
0
911 1 643 52 0.9171472940962491 0.09874719838581764 0
11 59 0 60 1057952.0 85 773372.0 110 606324.0 135 1244310.0 161 2091864.0 186 1113498.0 211 1582379.0 236 642512.0 261 672158.0 262 0
1 910
912 1 1046 63 0.9230914563052669 0.10271955004619654 0
9 150 0 151 2772021.0 175 2325391.0 200 1672612.0 225 1310912.0 249 1367658.0 273 1337809.0 298 1843988.0 299 0
0
913 1 662 217 0.9214777214108006 0.04438647086803816 0
9 90 0 91 2389228.0 115 2025187.0 139 1942258.0 163 1585904.0 188 1355774.0 212 726040.0 236 1077102.0 237 0
1 912
914 1 1075 127 0.9197712598002772 0.10474737669204601 0
11 6 0 7 580650.0 32 831657.0 56 1215333.0 81 1668642.0 105 2107314.0 130 3170402.0 155 1906983.0 179 1752668.0 204 1067326.0 205 0
1 913
915 1 541 205 0.9101136913386683 0.0565868233083848 0
14 15 0 16 1535928.0 42 913169.0 68 1067594.0 93 783902.0 119 1562215.0 145 1748224.0 171 1485535.0 197 1848441.0 223 2385979.0 248 2663408.0 274 1881358.0 300 1560686.0 301 0
0
916 1 663 303 0.925532955520734 0.09733380147185837 0
14 6 0 7 1486528.0 31 1313849.0 55 1497198.0 79 1426527.0 103 1278261.0 127 1405783.0 151 1594590.0 175 1909515.0 199 1726585.0 223 1453069.0 247 1595280.0 271 3130398.0 272 0
1 915
917 1 1069 165 0.9135242646450177 0.13196514775754842 0
13 52 0 53 838086.0 77 1269565.0 101 1994287.0 125 2190014.0 149 1352543.0 173 2515362.0 196 1920724.0 220 1973929.0 244 1494436.0 268 1595755.0 292 1074300.0 293 0
0
918 1 800 306 0.9103804049245838 0.07945181413883594 0
14 6 0 7 2513408.0 32 1514061.0 56 1724098.0 81 1897021.0 106 2401038.0 130 2266650.0 155 1890137.0 179 1950397.0 204 2388956.0 229 1819240.0 253 1596217.0 278 1646399.0 279 0
1 917
919 1 1065 279 0.9143036036859991 0.12524991652930456 0
12 43 0 44 1906933.0 70 1732701.0 96 1039564.0 122 1303533.0 148 1877984.0 175 1215286.0 201 1022134.0 227 864544.0 253 813675.0 279 1087928.0 280 0
1 918
920 1 1233 128 0.9192862244725845 0.057427161965835326 0
15 2 0 3 1321675.0 27 1355422.0 51 1590691.0 76 1776120.0 100 1594044.0 124 1955702.0 149 2129613.0 173 2660365.0 197 2258002.0 221 2548712.0 245 1740129.0 270 1337972.0 294 815796.0 295 0
0
921 1 1024 248 0.9143429246033176 0.12041085151146788 0
11 14 0 15 825202.0 41 776910.0 66 739119.0 92 875501.0 117 1823583.0 143 1790861.0 169 2008451.0 194 3175304.0 220 3409455.0 221 0
1 920
922 1 755 247 0.9111792615824724 0.1078010940790761 0
8 174 0 175 1012505.0 199 1142256.0 223 1244844.0 248 1242997.0 272 1419745.0 296 965006.0 297 0
0
923 1 1146 183 0.923423085733136 0.09504179336130511 0
10 33 0 34 716962.0 59 541374.0 85 737179.0 110 1362839.0 136 1174910.0 161 1128757.0 187 1324288.0 212 1646182.0 213 0
0
924 1 1399 9 0.9246210243189211 0.10882240374366642 0
14 6 0 7 1425924.0 32 1441355.0 57 1509254.0 82 1001227.0 107 2085964.0 132 1487417.0 158 1443932.0 183 1717029.0 208 1197949.0 233 912654.0 258 1373705.0 283 1794449.0 284 0
1 923
925 1 854 203 0.924767713712286 0.012347232585881074 0
13 38 0 39 1764813.0 65 1453502.0 90 1532877.0 116 1133634.0 141 1687792.0 167 1832505.0 193 2366652.0 218 1928924.0 244 1936917.0 269 835591.0 295 776831.0 296 0
0
926 1 1232 271 0.9205198912523584 0.01585871543820515 0
14 18 0 19 1243868.0 44 1136375.0 69 1785512.0 95 1450470.0 120 1938377.0 145 1710887.0 170 1745182.0 195 2140156.0 220 2590789.0 246 1717122.0 271 1701069.0 296 1173539.0 297 0
1 925
927 1 1423 281 0.9185609772599945 0.09014339394983042 0
11 43 0 44 2828451.0 67 2649890.0 91 1539066.0 114 1420341.0 137 964813.0 161 772625.0 184 721718.0 208 281648.0 231 192431.0 232 0
2 925 926
928 1 799 55 0.9192044789929484 0.03590016185406734 0
13 6 0 7 1323946.0 33 961515.0 58 1276010.0 83 1154414.0 109 1372710.0 135 1312661.0 160 1559646.0 185 1565353.0 211 1137939.0 237 950227.0 262 590383.0 263 0
1 926
929 1 1162 92 0.9114912661834447 0.022825601486735285 0
13 3 0 4 259876.0 28 488031.0 53 560734.0 77 457789.0 102 672879.0 126 706891.0 150 1823432.0 175 2569300.0 199 1952765.0 224 1892245.0 248 1200118.0 249 0
0
930 1 583 46 0.9274353981826287 0.03871624893534494 0
14 7 0 8 2487349.0 33 1319491.0 58 1114891.0 84 668603.0 109 693634.0 134 1462712.0 159 1319472.0 184 1119269.0 209 955514.0 235 1086356.0 260 1576125.0 285 1717458.0 286 0
0
931 1 971 191 0.915306393582334 0.03284908032669757 0
12 58 0 59 535959.0 84 739668.0 108 935236.0 133 1240598.0 157 1436908.0 182 2009640.0 206 1565084.0 231 650789.0 255 811283.0 280 649506.0 281 0
0
932 1 691 64 0.9168260700008477 0.08855370455515549 0
12 1 0 2 1543672.0 28 1112014.0 53 568691.0 79 652956.0 105 1098857.0 130 805172.0 156 1098877.0 182 1239172.0 207 2181994.0 233 2947621.0 234 0
2 931 933
933 1 1069 63 0.9167571014111676 0.05052496424420812 0
15 8 0 9 217708.0 33 234042.0 57 321627.0 81 503572.0 105 995585.0 129 1314012.0 153 1695631.0 177 1348997.0 201 1765338.0 225 1732063.0 249 1441411.0 273 1033970.0 297 1242725.0 298 0
0
934 1 1264 202 0.9190498662159545 0.112758237877329 0
14 12 0 13 2863222.0 37 2526530.0 62 1826146.0 86 1775571.0 110 2236942.0 134 1594954.0 159 787175.0 183 862831.0 207 899222.0 231 1331181.0 256 977109.0 280 849357.0 281 0
0
935 1 825 219 0.9286890792537693 0.04193583763059659 0
12 17 0 18 954203.0 44 1148474.0 70 1427240.0 96 1802682.0 122 1271278.0 149 1231144.0 175 1534774.0 201 1210037.0 227 1254932.0 253 2720400.0 254 0
0
936 1 1390 315 0.92331908632473 0.07900469210672378 0
10 87 0 88 1966154.0 114 2154538.0 140 1755211.0 166 2528032.0 193 1423542.0 219 1061446.0 245 986845.0 271 707942.0 272 0
1 935
937 1 575 150 0.9150895489096418 0.009277585312926218 0
10 114 0 115 999382.0 141 1550433.0 167 2086936.0 193 1633277.0 218 2343195.0 244 2314382.0 270 1647391.0 296 2003593.0 297 0
0
938 1 1005 33 0.9250806879905843 0.09181245349650889 0
14 7 0 8 718310.0 34 884603.0 60 1349815.0 85 1332527.0 111 1217744.0 137 1904510.0 163 1477039.0 189 1186545.0 215 2143408.0 240 1914660.0 266 2405238.0 292 2792463.0 293 0
1 937
939 1 827 23 0.9224656405132122 0.12196253140882304 0
13 5 0 6 423724.0 31 497764.0 55 541459.0 80 647653.0 104 795481.0 129 1167078.0 154 1239140.0 178 1357633.0 203 1453671.0 227 1941488.0 252 2607344.0 253 0
1 937
940 1 742 112 0.926521487732146 0.008773530161982967 0
8 142 0 143 867545.0 166 1025887.0 189 942371.0 213 959064.0 236 1561088.0 259 2217974.0 260 0
0
941 1 1198 179 0.9288096620619241 0.06335736432624188 0
14 7 0 8 662893.0 32 546904.0 57 376441.0 81 662540.0 105 576183.0 130 520788.0 154 591845.0 179 835109.0 203 865801.0 227 1684408.0 252 2134058.0 276 2334276.0 277 0
0
942 1 1277 288 0.9152431041964858 0.032149432128296976 0
10 118 0 119 1680734.0 143 1797699.0 168 1347612.0 192 1035355.0 216 1070480.0 240 911130.0 265 840035.0 289 1231738.0 290 0
0
943 1 805 93 0.9241808206759372 0.0009471830224395128 0
11 53 0 54 2113525.0 80 1449884.0 107 1893264.0 133 2333973.0 159 1263667.0 185 1471092.0 211 1457497.0 238 994741.0 264 742537.0 265 0
1 942
944 1 828 195 0.9169938053947259 0.0403452833958824 0
9 63 0 64 745008.0 90 940218.0 116 1090413.0 141 2007555.0 167 2514095.0 193 1996693.0 219 2007664.0 220 0
0
945 1 1182 190 0.9213719966182087 0.00801123005651636 0
12 23 0 24 1078660.0 50 1373458.0 75 893281.0 101 1246922.0 127 1431020.0 152 1914263.0 178 1630472.0 204 1676890.0 229 1876887.0 255 1244618.0 256 0
1 944
946 1 596 274 0.9287098756617456 0.01915128714309 0
10 57 0 58 1066766.0 84 1427888.0 109 1606582.0 135 1636915.0 161 2582421.0 187 2010207.0 212 784648.0 238 593665.0 239 0
2 944 945
947 1 1185 285 0.9282129207596892 0.02784949420898326 0
12 46 0 47 647359.0 72 994795.0 97 1540807.0 122 986534.0 147 893234.0 171 974265.0 196 1174241.0 221 994426.0 246 1349396.0 271 1309408.0 272 0
2 944 946
948 1 596 57 0.9242932535296771 0.11572653123205569 0
15 4 0 5 1760236.0 29 1570987.0 54 1049345.0 78 882037.0 103 1204305.0 127 1147003.0 151 999484.0 176 888919.0 200 1445684.0 225 1042696.0 249 919648.0 274 827744.0 298 693151.0 299 0
0
949 1 1375 163 0.9204694004387002 0.03327981229214059 0
12 41 0 42 388308.0 66 530524.0 90 567597.0 114 833495.0 138 1105271.0 161 975470.0 185 997215.0 209 1681079.0 233 2899316.0 257 3029126.0 258 0
1 948
950 1 1400 23 0.9183133924205799 0.10367324129723915 0
10 46 0 47 1897670.0 71 1600462.0 96 938989.0 120 1414077.0 145 962519.0 169 1609029.0 194 1614162.0 218 3031688.0 219 0
0
951 1 1487 160 0.9153813496396367 0.12081535164774564 0
15 6 0 7 1780679.0 31 1285434.0 56 1431858.0 80 1639266.0 105 1251951.0 129 1492467.0 153 1064595.0 178 1158364.0 202 926521.0 227 1342434.0 251 2065839.0 276 2451954.0 300 1919750.0 301 0
0
952 1 1243 239 0.9115089098395108 0.09904537443246773 0
13 10 0 11 487341.0 37 596938.0 63 659751.0 88 1257805.0 114 991158.0 140 1219167.0 166 1463596.0 192 2131069.0 217 2320436.0 243 2983677.0 269 3070228.0 270 0
0
953 1 1099 40 0.9240908980670759 0.04478672252206157 0
12 14 0 15 1827474.0 39 1969948.0 63 1430273.0 87 1361296.0 111 1623716.0 136 1082487.0 160 1071254.0 184 851760.0 208 681850.0 232 650781.0 233 0
1 952
954 1 635 110 0.9222521137569077 0.03676058060889704 0
15 0 0 1 3448991.0 26 4351707.0 51 2807434.0 76 2163487.0 101 1009298.0 126 755153.0 151 737317.0 175 484954.0 200 339391.0 225 398684.0 250 242832.0 275 124768.0 300 150904.0 301 0
2 952 953
955 1 679 8 0.9258447253596488 0.02953154714149651 0
10 37 0 38 737219.0 63 1025656.0 87 1739442.0 112 1459219.0 136 1728040.0 161 1566798.0 185 2129860.0 210 1822417.0 211 0
0
956 1 1340 172 0.924696510735632 0.03855799040002975 0
10 97 0 98 1016851.0 124 1133630.0 149 1238634.0 175 1620044.0 200 1468374.0 226 1659005.0 251 1838723.0 277 1628401.0 278 0
2 955 958
957 1 1104 22 0.9192582002634913 0.04607906520635394 0
14 16 0 17 471229.0 42 691680.0 68 973515.0 93 1040504.0 118 814946.0 143 625878.0 169 811515.0 194 994889.0 219 818427.0 244 812963.0 270 1675626.0 295 1785118.0 296 0
2 955 956
958 1 877 52 0.9254569905272729 0.030967673284679708 0
7 32 0 33 1574982.0 59 1283973.0 84 862447.0 109 1588943.0 135 1255889.0 136 0
0
959 1 1449 40 0.9290597560309719 0.13010541552133548 0
9 54 0 55 2631173.0 78 1252685.0 102 1691231.0 125 1397633.0 148 2061647.0 172 2350008.0 195 2110844.0 196 0
0
960 1 1107 292 0.9268566856379777 0.04635183765880716 0
10 76 0 77 2509203.0 102 3020898.0 128 2248774.0 153 1299846.0 179 1837193.0 204 896168.0 230 721850.0 255 724096.0 256 0
0
961 1 1172 30 0.923850876360283 0.033151590832173124 0
11 65 0 66 1004780.0 92 1283419.0 119 1535624.0 145 1361724.0 171 660942.0 197 718573.0 223 669606.0 250 562165.0 276 1074465.0 277 0
1 960
962 1 942 266 0.9227234889739124 0.05438213929416149 0
7 20 0 21 1874658.0 46 1673730.0 71 1955823.0 95 2145360.0 120 2253987.0 121 0
2 960 961
963 1 1160 140 0.9224092093165231 0.13150065592778304 0
8 25 0 26 1559628.0 52 1288620.0 78 1369912.0 105 1964256.0 131 2280476.0 157 2325036.0 158 0
0
964 1 808 202 0.9105741133968782 0.09280385053253402 0
13 31 0 32 2088980.0 58 1208981.0 84 999657.0 110 1147149.0 136 1582401.0 161 1565226.0 187 1394456.0 213 1089487.0 239 1483572.0 265 3262650.0 291 3106812.0 292 0
0
965 1 646 136 0.9176218245333715 0.019549357058676813 0
12 36 0 37 1021253.0 62 1760150.0 86 982984.0 111 1387163.0 136 1317884.0 160 1059068.0 185 2214033.0 210 2545617.0 234 1620941.0 259 3078865.0 260 0
1 964
966 1 1041 185 0.9138815362622129 0.10630613219537702 0
14 18 0 19 1454678.0 44 1537204.0 70 1298437.0 95 2146237.0 120 1276722.0 145 751778.0 171 560553.0 196 680596.0 221 694565.0 246 506832.0 272 905338.0 297 770979.0 298 0
1 965
967 1 1247 8 0.925685468405163 0.11566424425346368 0
10 107 0 108 2397959.0 133 2810862.0 157 2333036.0 182 1671714.0 206 1110477.0 231 1310475.0 255 912679.0 280 1062591.0 281 0
0
968 1 1175 42 0.9249295625054589 0.04823848057216258 0
13 39 0 40 1052665.0 66 1649371.0 91 1921282.0 117 1122639.0 143 1695681.0 169 2058887.0 194 1344946.0 220 1126409.0 246 1130162.0 271 1371931.0 297 938414.0 298 0
1 967
969 1 613 215 0.9243674841292083 0.06587132164301306 0
15 4 0 5 948770.0 30 732585.0 54 920168.0 79 600907.0 103 432575.0 128 778047.0 153 1075928.0 177 1160497.0 202 1016590.0 226 1032474.0 251 1156952.0 275 1494426.0 300 1934414.0 301 0
0
970 1 1067 281 0.9132469005216232 0.0432158133259775 0
7 51 0 52 1818558.0 79 1872904.0 105 1839732.0 132 1733825.0 159 1397230.0 160 0
0
971 1 671 120 0.9103524742212449 0.04907916958465653 0
9 83 0 84 952430.0 109 1174766.0 134 796315.0 159 781302.0 184 1642058.0 209 1515334.0 234 1070963.0 235 0
1 970
972 1 1389 128 0.9255483266525306 0.11717055735595472 0
15 2 0 3 648105.0 28 724382.0 53 535384.0 77 476925.0 102 457161.0 127 502962.0 151 918489.0 176 1709539.0 201 1960524.0 226 2977180.0 251 3475172.0 275 2887313.0 300 2305951.0 301 0
0
973 1 693 14 0.9126663418573292 0.08980849307287642 0
7 173 0 174 1230646.0 201 2086352.0 229 1577399.0 257 711962.0 284 1846454.0 285 0
1 972
974 1 1323 179 0.9169161403105293 0.11454074019182099 0
12 37 0 38 443352.0 62 482550.0 86 451115.0 110 253866.0 134 714570.0 158 1340179.0 182 2354267.0 206 1546600.0 230 1619471.0 254 1660147.0 255 0
0
975 1 767 224 0.9242327548804737 0.0957321224438716 0
11 44 0 45 1303765.0 70 1390248.0 94 1980941.0 119 1549366.0 143 1629681.0 168 1830907.0 193 2554460.0 217 1619315.0 242 1413092.0 243 0
